"","DATA_YEAR","FIPS_CODE","BRIDGE_ID","YEAR_BUILT","YEAR_RECONSTRCUTED","AVERAGE_DAILY_TRAFFIC","YEAR_ADT","FUTURE_ADT","DECK_COND","SUPERSTRUCTURE_COND","CHANNEL_COND","CULVERT_COND","OPERATING_RATING","INVENTORY_RATING"
"3533",2019,55,"B22023000000000",2003,0,102,2015,112,"8","8","8","N",65.3,38.9
"3534",2019,55,"B22023100000000",2001,0,78,2015,85,"N","N","8","7",53.9,32.4
"3535",2019,55,"B22023200000000",2001,0,166,2015,182,"N","N","7","7",53.9,32.4
"3536",2019,55,"B22023300000000",2003,0,103,2015,113,"7","8","8","N",78.4,38.9
"3537",2019,55,"B22023400000000",2003,0,212,2015,233,"8","8","8","N",67,38.9
"3538",2019,55,"B22023600000000",2001,0,104,2015,114,"N","N","7","7",53.9,32.4
"3539",2019,55,"B22023700000000",1930,0,102,2015,112,"N","N","6","5",53.9,32.4
"3540",2019,55,"B22023800000000",2004,0,2110,2015,2321,"8","8","8","N",65.3,34
"3541",2019,55,"B22023900000000",2004,0,102,2015,112,"8","8","8","N",58.8,34
"3542",2019,55,"B22024000000000",2005,0,105,2015,115,"8","8","8","N",62.1,37.3
"3543",2019,55,"B22024100000000",2004,0,161,2015,177,"N","N","8","8",53.9,32.4
"3544",2019,55,"B22024200000000",2005,0,42,2015,46,"7","7","8","N",68.6,40.5
"3545",2019,55,"B22024300000000",2005,0,78,2015,85,"7","7","7","N",68.6,40.5
"3546",2019,55,"B22024400000000",2005,0,105,2015,115,"8","8","8","N",62.1,37.3
"3547",2019,55,"B22024500000000",2005,0,102,2015,112,"8","8","8","N",62.1,37.3
"3548",2019,55,"B22024600000000",2005,0,170,2015,187,"8","8","8","N",67,38.9
"3549",2019,55,"B22024700000000",2005,0,525,2015,577,"7","8","8","N",99.6,43.7
"3550",2019,55,"B22024800000000",2006,0,115,2015,126,"8","8","8","N",96.3,43.7
"3551",2019,55,"B22024900000000",2007,0,115,2015,126,"8","8","8","N",62.1,37.3
"3552",2019,55,"B22025000000000",2006,0,105,2015,115,"7","7","8","N",62.1,35.6
"3553",2019,55,"B22025100000000",2005,0,156,2015,171,"8","8","8","N",63.7,37.3
"3554",2019,55,"B22025200000000",2005,0,158,2015,173,"8","8","8","N",67,38.9
"3555",2019,55,"B22025300000000",2006,0,104,2015,114,"7","7","8","N",58.8,34
"3556",2019,55,"B22025400000000",2005,0,102,2015,112,"8","8","8","N",65.3,38.9
"3557",2019,55,"B22025500000000",2005,0,220,2015,242,"7","8","8","N",70.2,37.3
"3558",2019,55,"B22025600000000",2004,0,105,2015,115,"7","7","8","N",65.3,38.9
"3559",2019,55,"B22025700000000",2005,0,107,2015,117,"7","7","8","N",62.1,37.3
"3560",2019,55,"B22025800000000",2006,0,501,2015,551,"7","8","8","N",89.8,37.3
"3561",2019,55,"B22025900000000",2008,0,104,2015,114,"8","8","8","N",68.6,40.5
"3562",2019,55,"B22026000000000",2010,0,288,2015,316,"8","8","8","N",50.2,38.6
"3563",2019,55,"B22026100000000",2008,0,83,2015,91,"7","7","8","N",70.2,40.5
"3564",2019,55,"B22026200000000",2009,0,102,2015,112,"8","8","8","N",46.7,36
"3565",2019,55,"B22026300000000",2010,0,288,2015,316,"8","8","8","N",50.2,38.6
"3566",2019,55,"B22026400000000",2009,0,288,2015,316,"8","8","7","N",46.3,36
"3567",2019,55,"B22026500000000",2010,0,121,2015,133,"8","8","8","N",45.7,35
"3568",2019,55,"B22026600000000",2008,0,102,2015,112,"8","8","8","N",78.4,47
"3569",2019,55,"B22026700000000",2009,0,103,2015,113,"8","8","8","N",75.1,43.7
"3570",2019,55,"B22026800000000",2012,0,416,2015,457,"8","8","8","N",48.9,37.3
"3571",2019,55,"B22026900000000",2009,0,535,2015,588,"8","8","8","N",70.2,42.1
"3572",2019,55,"B22027000000000",2010,0,2562,2015,2818,"7","7","8","N",47,36.3
"3573",2019,55,"B22027100000000",2010,0,600,2016,700,"N","N","7","7",53.9,32.4
"3574",2019,55,"B22027200000000",2016,0,240,2015,250,"8","8","N","N",56.1,39.9
"3575",2019,55,"B22027300000000",2015,0,17700,2016,15401,"8","8","N","N",49.6,38.2
"3576",2019,55,"B22027400000000",2011,0,50,2015,51,"8","8","8","N",50.5,38.9
"3577",2019,55,"B22027500000000",2012,0,416,2015,457,"N","N","8","8",54.5,32.6
"3578",2019,55,"B22027600000000",2013,0,257,2015,282,"8","9","7","N",43.7,33.7
"3579",2019,55,"B22027700000000",2012,0,2000,2016,3900,"8","8","9","N",45.4,35
"3580",2019,55,"B22027800000000",2012,0,2000,2016,1900,"8","8","9","N",53.8,41.5
"3581",2019,55,"B22027900000000",2013,0,212,2015,233,"8","8","8","N",52.8,40.8
"3582",2019,55,"B22028000000000",2014,0,75,2015,82,"8","8","7","N",48,36.6
"3583",2019,55,"B22028100000000",2014,0,110,2015,130,"8","8","7","N",44.7,34.3
"3584",2019,55,"B22028200000000",2014,0,170,2015,210,"8","9","9","N",59.9,36.9
"3585",2019,55,"B22028300000000",2014,0,100,2015,110,"9","9","9","N",58.3,45
"3586",2019,55,"B22028400000000",2014,0,100,2015,100,"9","9","9","N",46.3,35.6
"3587",2019,55,"B22028500000000",2014,0,100,2015,100,"8","8","8","N",49.6,38.2
"3588",2019,55,"B22028600000000",2018,0,480,2017,580,"8","8","8","N",61.9,40.8
"3589",2019,55,"B22034600000000",1937,1990,11602,2015,12762,"6","8","8","N",62.1,42.1
"3590",2019,55,"B22061500000000",1939,1998,3800,2016,6060,"6","6","7","N",68.6,40.5
"3591",2019,55,"B22061600000000",1939,0,3700,2016,4600,"6","6","8","N",32.7,24.3
"3592",2019,55,"B22061700000000",1939,1990,3700,2016,4740,"6","6","8","N",50.6,30.8
"3593",2019,55,"B22070200000000",1940,1994,4300,2016,6110,"7","7","7","N",67,38.9
"3594",2019,55,"B22082700000000",1948,1988,960,2016,1580,"6","5","7","N",70.2,42.1
"3595",2019,55,"B22085300000000",1932,1993,2200,2016,1900,"6","6","6","N",40.8,32.4
"3596",2019,55,"B22085400000000",1958,0,402,2015,442,"6","6","8","N",37.6,21.1
"3597",2019,55,"B23001000000000",1954,1970,7200,2016,7940,"5","5","8","N",50.6,30.8
"3598",2019,55,"B23001100000000",1978,0,1582,2015,1740,"5","5","8","N",49,29.2
"3599",2019,55,"B23001200000000",1955,1996,369,2015,405,"7","7","8","N",65.3,35.6
"3600",2019,55,"B23001300000000",1976,0,590,2015,649,"5","5","6","N",65.3,38.9
"3601",2019,55,"B23001500000000",1956,1993,7200,2016,6490,"7","6","8","N",57.2,34
"3602",2019,55,"B23001900000000",1958,0,1025,2015,1127,"N","N","5","6",53.9,24.3
"3603",2019,55,"B23002000000000",1958,0,548,2015,602,"N","N","7","4",32.7,19.4
"3604",2019,55,"B23002100000000",1959,0,2300,2016,2130,"6","6","7","N",45.7,27.5
"3605",2019,55,"B23002200000000",1959,0,1400,2016,1380,"6","6","4","N",37.6,22.7
"3606",2019,55,"B23002300000000",1960,0,6600,2016,7860,"6","6","8","N",45.7,25.9
"3607",2019,55,"B23002400000000",1960,0,5700,2016,6490,"N","N","7","6",53.9,32.4
"3608",2019,55,"B23002500000000",1960,0,211,2015,232,"N","N","7","7",53.9,24.3
"3609",2019,55,"B23002600000000",1961,0,1002,2015,1102,"N","N","6","6",53.9,24.3
"3610",2019,55,"B23002800000000",1963,0,317,2015,348,"4","5","8","N",37.6,13
"3611",2019,55,"B23002900000000",1963,0,338,2015,371,"7","7","8","N",42.5,25.9
"3612",2019,55,"B23003000000000",1965,2012,1688,2015,1856,"8","6","5","N",37.6,19.4
"3613",2019,55,"B23003100000000",1965,0,801,2015,881,"N","N","7","6",53.9,24.3
"3614",2019,55,"B23003200000000",1965,1993,141,2015,155,"6","6","6","N",65.3,38.9
"3615",2019,55,"B23003300000000",1969,0,6608,2016,13200,"6","7","N","N",49,29.2
"3616",2019,55,"B23003400000000",1977,0,105,2015,115,"7","7","7","N",42.5,24.3
"3617",2019,55,"B23003500000000",1978,0,3400,2016,7250,"7","7","N","N",80,34
"3618",2019,55,"B23003600000000",1978,0,2900,2016,7250,"7","7","N","N",80,34
"3619",2019,55,"B23003700000000",1978,0,3142,2015,4080,"7","6","N","N",47.4,27.5
"3620",2019,55,"B23003800000000",1968,0,1899,2015,2088,"N","N","5","6",53.9,32.4
"3621",2019,55,"B23003900000000",1971,0,7700,2016,6600,"N","N","8","7",53.9,32.4
"3622",2019,55,"B23004000000000",1975,0,7300,2016,6700,"7","7","7","N",65.3,24.3
"3623",2019,55,"B23004100000000",1979,0,5600,2016,7540,"6","6","8","N",67,38.9
"3624",2019,55,"B23004200000000",1980,0,2000,2016,3350,"N","N","7","7",53.9,32.4
"3625",2019,55,"B23004300000000",1980,0,2500,2016,3350,"6","8","7","N",75.1,35.6
"3626",2019,55,"B23004400000000",1982,0,2100,2016,2710,"7","8","6","N",63.7,37.3
"3627",2019,55,"B23004500000000",1987,0,6100,2016,8670,"6","6","N","N",65.3,38.9
"3628",2019,55,"B23004600000000",1981,0,158,2015,173,"7","7","6","N",50.6,29.2
"3629",2019,55,"B23004700000000",1982,0,105,2015,115,"7","8","7","N",31,17.8
"3630",2019,55,"B23004800000000",1981,0,176,2015,193,"7","7","7","N",49,29.2
"3631",2019,55,"B23004900000000",1983,0,105,2015,115,"6","6","8","N",55.5,32.4
"3632",2019,55,"B23005000000000",1982,0,87,2015,95,"7","7","5","N",86.5,51.8
"3633",2019,55,"B23005100000000",1982,0,81,2015,89,"N","N","6","7",53.9,32.4
"3634",2019,55,"B23005200000000",1983,0,63,2015,69,"7","7","6","N",53.9,32.4
"3635",2019,55,"B23005300000000",1983,0,211,2015,232,"7","8","8","N",49,25.9
"3636",2019,55,"B23005400000000",1920,1984,263,2015,289,"7","7","6","N",63.7,37.3
"3637",2019,55,"B23005500000000",1984,0,144,2015,158,"7","8","8","N",57.2,29.2
"3638",2019,55,"B23005600000000",1984,0,147,2015,161,"7","8","8","N",73.5,35.6
"3639",2019,55,"B23005700000000",1987,0,283,2015,311,"N","N","5","7",53.9,32.4
"3640",2019,55,"B23005800000000",1985,0,116,2015,127,"7","7","8","N",37.6,32.4
"3641",2019,55,"B23005900000000",1986,0,95,2015,104,"7","7","8","N",49,29.2
"3642",2019,55,"B23006000000000",1986,0,105,2015,115,"7","7","8","N",60.4,35.6
"3643",2019,55,"B23006100000000",1985,0,105,2015,115,"6","6","8","N",57.2,34
"3644",2019,55,"B23006200000000",1986,0,432,2015,475,"6","6","7","N",68.6,40.5
"3645",2019,55,"B23006300000000",1988,0,253,2015,278,"7","7","6","N",55.5,32.4
"3646",2019,55,"B23006500000000",1988,0,94,2015,103,"7","7","8","N",60.4,35.6
"3647",2019,55,"B23006600000000",1988,0,211,2015,232,"7","7","8","N",63.7,37.3
"3648",2019,55,"B23006800000000",1988,0,52,2015,57,"7","7","7","N",58.8,35.6
"3649",2019,55,"B23006900000000",1988,0,143,2015,157,"6","6","6","N",60.4,35.6
"3650",2019,55,"B23007000000000",1988,0,305,2015,335,"6","6","6","N",55.5,32.4
"3651",2019,55,"B23007100000000",1988,0,158,2015,173,"7","7","8","N",63.7,37.3
"3652",2019,55,"B23007200000000",1988,0,584,2015,642,"7","7","8","N",57.2,34
"3653",2019,55,"B23007300000000",1988,0,801,2015,881,"N","N","6","6",53.9,32.4
"3654",2019,55,"B23007400000000",1995,0,1600,2016,1700,"N","N","7","7",53.9,32.4
"3655",2019,55,"B23007500000000",1992,0,1400,2016,2400,"N","N","8","7",53.9,32.4
"3656",2019,55,"B23007600000000",1990,0,184,2015,202,"6","6","8","N",60.4,35.6
"3657",2019,55,"B23007900000000",1991,0,527,2015,579,"6","6","8","N",60.4,35.6
"3658",2019,55,"B23008000000000",1990,0,432,2015,475,"6","6","7","N",60.4,35.6
"3659",2019,55,"B23008100000000",1990,0,158,2015,173,"7","7","8","N",63.7,37.3
"3660",2019,55,"B23008200000000",1990,0,7600,2016,10330,"7","7","7","N",76.7,45.4
"3661",2019,55,"B23008300000000",1990,0,158,2015,173,"7","7","8","N",70.2,42.1
"3662",2019,55,"B23008400000000",1991,0,105,2015,115,"N","N","7","7",53.9,32.4
"3663",2019,55,"B23008500000000",1991,0,75,2015,76,"7","7","7","N",62.1,37.3
"3664",2019,55,"B23008600000000",1991,0,622,2015,684,"6","6","7","N",70.2,42.1
"3665",2019,55,"B23008700000000",1991,0,123,2015,135,"N","N","7","7",53.9,32.4
"3666",2019,55,"B23008800000000",1992,0,105,2015,115,"7","7","8","N",70.2,42.1
"3667",2019,55,"B23008900000000",1991,0,79,2015,86,"7","7","8","N",63.7,37.3
"3668",2019,55,"B23009000000000",1991,0,105,2015,115,"7","7","8","N",60.4,35.6
"3669",2019,55,"B23009100000000",1993,0,189,2015,207,"7","8","8","N",60.4,35.6
"3670",2019,55,"B23009200000000",1992,0,79,2015,86,"N","N","6","7",53.9,32.4
"3671",2019,55,"B23009300000000",1992,0,105,2015,115,"7","7","7","N",63.7,37.3
"3672",2019,55,"B23009400000000",1992,0,39,2015,42,"6","6","8","N",62.1,35.6
"3673",2019,55,"B23009500000000",1992,0,89,2015,97,"6","6","7","N",73.5,43.7
"3674",2019,55,"B23009600000000",1995,0,3800,2016,4550,"7","7","7","N",57.2,34
"3675",2019,55,"B23009700000000",1992,0,52,2015,57,"N","N","7","7",53.9,32.4
"3676",2019,55,"B23009800000000",1998,0,4000,2016,4800,"7","8","8","N",50.6,34
"3677",2019,55,"B23009900000000",1998,0,4634,2015,4800,"7","8","8","N",70.2,35.6
"3678",2019,55,"B23010000000000",1998,0,4700,2016,5450,"7","8","7","N",53.9,34
"3679",2019,55,"B23010100000000",1994,0,538,2015,591,"7","7","8","N",60.4,35.6
"3680",2019,55,"B23010200000000",1994,0,1845,2015,2029,"7","8","8","N",58.8,30.8
"3681",2019,55,"B23010300000000",1994,0,664,2015,730,"6","6","8","N",63.7,37.3
"3682",2019,55,"B23010400000000",1994,0,42,2015,46,"7","7","7","N",63.7,37.3
"3683",2019,55,"B23010500000000",1994,0,105,2015,115,"N","N","8","7",53.9,32.4
"3684",2019,55,"B23010700000000",1994,0,105,2015,115,"7","7","6","N",63.7,37.3
"3685",2019,55,"B23010800000000",1994,0,165,2015,181,"8","8","5","N",60.4,38.9
"3686",2019,55,"B23010900000000",1992,0,369,2015,405,"N","N","6","7",53.9,32.4
"3687",2019,55,"B23011000000000",1984,0,1002,2015,1102,"N","N","6","7",53.9,32.4
"3688",2019,55,"B23011100000000",1991,0,76,2015,83,"N","N","6","8",53.9,32.4
"3689",2019,55,"B23011200000000",1992,0,1899,2015,2088,"N","N","6","6",53.9,32.4
"3690",2019,55,"B23011300000000",1994,0,82,2015,90,"N","N","6","8",53.9,32.4
"3691",2019,55,"B23011400000000",1996,0,290,2015,319,"6","6","8","N",67,38.9
"3692",2019,55,"B23011500000000",1997,0,7100,2016,6875,"7","7","N","N",75.1,38.9
"3693",2019,55,"B23011600000000",1998,0,5600,2016,7540,"7","8","8","N",70.2,29.2
"3694",2019,55,"B23011700000000",1998,0,105,2015,115,"6","6","8","N",65.3,38.9
"3695",2019,55,"B23011800000000",1997,0,109,2015,119,"7","7","7","N",60.4,35.6
"3696",2019,55,"B23011900000000",1920,0,107,2015,117,"N","N","5","6",53.9,32.4
"3697",2019,55,"B23012000000000",1997,0,79,2015,86,"7","7","7","N",58.8,34
"3698",2019,55,"B23012100000000",2000,0,109,2015,119,"7","7","8","N",58.8,34
"3699",2019,55,"B23012200000000",2000,0,801,2015,881,"7","7","8","N",70.2,42.1
"3700",2019,55,"B23012300000000",2000,0,1452,2015,1597,"7","7","8","N",67,38.9
"3701",2019,55,"B23012400000000",1999,0,1002,2015,1102,"6","6","8","N",60.4,35.6
"3702",2019,55,"B23012500000000",1999,0,211,2015,232,"7","7","8","N",65.3,38.9
"3703",2019,55,"B23012600000000",1999,0,158,2015,173,"7","7","8","N",62.1,37.3
"3704",2019,55,"B23012700000000",1999,0,75,2015,82,"N","N","6","8",53.9,32.4
"3705",2019,55,"B23012800000000",1999,0,527,2015,579,"N","N","8","8",53.9,32.4
"3706",2019,55,"B23012900000000",2003,0,611,2015,672,"7","7","7","N",68.6,35.6
"3707",2019,55,"B23013000000000",2004,0,443,2015,487,"7","7","8","N",68.6,35.6
"3708",2019,55,"B23013100000000",2002,0,533,2015,586,"6","6","8","N",63.7,37.3
"3709",2019,55,"B23013200000000",2002,0,850,2015,935,"8","7","8","N",63.7,40.5
"3710",2019,55,"B23013300000000",2003,0,699,2015,768,"7","7","8","N",63.7,37.3
"3711",2019,55,"B23013500000000",2003,0,106,2015,116,"7","7","8","N",65.3,38.9
"3712",2019,55,"B23013600000000",2003,0,106,2015,116,"N","N","6","7",53.9,32.4
"3713",2019,55,"B23013700000000",2003,0,106,2015,116,"7","7","6","N",68.6,40.5
"3714",2019,55,"B23013900000000",2003,0,105,2015,115,"N","N","8","8",53.9,32.4
"3715",2019,55,"B23014000000000",2005,0,129,2015,141,"7","7","8","N",57.2,34
"3716",2019,55,"B23014100000000",2005,0,105,2015,115,"7","7","8","N",62.1,37.3
"3717",2019,55,"B23014200000000",2005,0,1548,2015,1702,"7","7","8","N",60.4,35.6
"3718",2019,55,"B23014300000000",2006,0,87,2015,95,"7","7","8","N",57.2,34
"3719",2019,55,"B23014400000000",2006,0,418,2015,459,"7","7","8","N",58.8,34
"3720",2019,55,"B23014500000000",2005,0,105,2015,115,"7","7","8","N",60.4,35.6
"3721",2019,55,"B23014600000000",2005,0,710,2015,781,"7","7","8","N",58.8,34
"3722",2019,55,"B23014700000000",2005,0,157,2015,172,"7","7","8","N",63.7,37.3
"3723",2019,55,"B23014800000000",2005,0,157,2015,172,"7","7","8","N",63.7,37.3
"3724",2019,55,"B23014900000000",2006,0,367,2015,403,"N","N","8","7",53.9,32.4
"3725",2019,55,"B23015000000000",2006,0,104,2015,114,"7","7","8","N",57.2,34
"3726",2019,55,"B23015100000000",2009,0,5800,2016,8500,"7","7","8","N",45.7,35.3
"3727",2019,55,"B23015200000000",2006,0,104,2015,114,"7","7","8","N",76.7,45.4
"3728",2019,55,"B23015300000000",2007,0,283,2015,311,"7","7","8","N",86.5,50.2
"3729",2019,55,"B23015400000000",2007,0,166,2015,182,"7","7","8","N",73.5,43.7
"3730",2019,55,"B23015500000000",2007,0,312,2015,343,"7","7","8","N",81.6,48.6
"3731",2019,55,"B23015600000000",2008,0,148,2015,162,"7","7","8","N",73.5,43.7
"3732",2019,55,"B23015700000000",2008,0,546,2015,600,"7","7","8","N",88.2,51.8
"3733",2019,55,"B23015800000000",2008,0,104,2015,114,"7","7","8","N",76.7,45.4
"3734",2019,55,"B23015900000000",2009,0,154,2015,169,"7","7","8","N",45.7,35.3
"3735",2019,55,"B23016000000000",2010,0,283,2015,311,"7","7","8","N",49.9,38.6
"3736",2019,55,"B23016200000000",2008,0,1002,2015,1102,"N","N","6","7",53.9,32.4
"3737",2019,55,"B23016300000000",2011,0,652,2015,717,"8","8","8","N",43.7,33.7
"3738",2019,55,"B23016400000000",2011,0,550,2015,605,"8","8","8","N",47.3,36.3
"3739",2019,55,"B23016500000000",2009,0,221,2015,243,"N","N","7","7",53.9,24.3
"3740",2019,55,"B23016600000000",2009,0,1002,2015,1102,"N","N","6","7",53.9,32.4
"3741",2019,55,"B23016700000000",2009,0,369,2015,405,"N","N","8","7",53.9,24.3
"3742",2019,55,"B23016800000000",2009,0,538,2015,591,"N","N","8","7",53.9,32.4
"3743",2019,55,"B23016900000000",2010,0,801,2015,881,"N","N","8","8",53.9,32.4
"3744",2019,55,"B23017000000000",2013,0,1313,2015,1444,"8","8","8","N",49.2,37.9
"3745",2019,55,"B23017100000000",2018,0,345,2017,375,"8","8","N","N",55.7,43.1
"3746",2019,55,"B23017200000000",2014,0,130,2015,180,"8","8","8","N",45.7,35.3
"3747",2019,55,"B23017300000000",2012,0,367,2015,350,"N","N","8","7",53.9,32.4
"3748",2019,55,"B23017400000000",2015,0,125,2015,185,"8","8","7","N",46.7,36
"3749",2019,55,"B23017500000000",2018,0,6300,2018,7500,"9","9","8","N",48.6,37.3
"3750",2019,55,"B23017600000000",2017,0,2500,2016,2800,"N","N","8","9",43.7,34
"3751",2019,55,"B23017700000000",2018,0,93,2018,102,"8","8","8","N",57.3,44.4
"3752",2019,55,"B23017800000000",2016,0,100,2016,100,"N","N","8","8",54.5,32.6
"3753",2019,55,"B24000300000000",1953,0,408,2015,448,"6","7","6","N",32.7,19.4
"3754",2019,55,"B24000400000000",1957,0,3600,2016,5660,"N","N","6","6",53.9,24.3
"3755",2019,55,"B24000500000000",1958,0,4441,2015,4885,"5","5","8","N",44.1,32.4
"3756",2019,55,"B24000800000000",1965,2009,1648,2015,1812,"7","8","6","N",53.9,27.5
"3757",2019,55,"B24000900000000",1966,0,6300,2016,12160,"7","7","8","N",71.8,29.2
"3758",2019,55,"B24001000000000",1982,0,47,2015,51,"5","5","6","N",49,29.2
"3759",2019,55,"B24001200000000",1975,0,3582,2015,3940,"N","N","6","7",53.9,32.4
"3760",2019,55,"B24001300000000",1976,0,283,2015,311,"N","N","5","6",53.9,24.3
"3761",2019,55,"B24001400000000",1984,0,8500,2016,14790,"6","7","8","N",44.1,24.3
"3762",2019,55,"B24001500000000",1985,0,385,2015,423,"N","N","5","7",53.9,32.4
"3763",2019,55,"B24001600000000",1986,0,138,2015,151,"7","7","8","N",39.2,22.7
"3764",2019,55,"B24001700000000",1986,0,172,2015,189,"8","8","5","N",50.6,29.2
"3765",2019,55,"B24001800000000",1988,0,351,2015,386,"7","7","6","N",55.5,32.4
"3766",2019,55,"B24001900000000",1992,0,1700,2017,3310,"6","6","8","N",67,38.9
"3767",2019,55,"B24002000000000",1992,0,1100,2015,1480,"6","6","8","N",60.4,35.6
"3768",2019,55,"B24002100000000",1994,0,99,2015,108,"8","8","7","N",63.7,37.3
"3769",2019,55,"B24002200000000",1994,0,99,2015,108,"7","7","8","N",67,40.5
"3770",2019,55,"B24002500000000",1998,0,397,2015,436,"7","7","6","N",70.2,40.5
"3771",2019,55,"B24002600000000",1997,0,2100,2017,3620,"6","6","6","N",63.7,37.3
"3772",2019,55,"B24002700000000",1997,0,2400,2016,3620,"6","6","7","N",58.8,35.6
"3773",2019,55,"B24002800000000",2001,0,2500,2017,3900,"7","8","8","N",62.1,47
"3774",2019,55,"B24002900000000",2001,0,268,2015,294,"7","7","8","N",58.8,34
"3775",2019,55,"B24003000000000",2004,0,13144,2015,14458,"7","7","8","N",83.3,50.2
"3776",2019,55,"B24003100000000",2003,0,4240,2015,4664,"7","7","8","N",62.1,35.6
"3777",2019,55,"B24003200000000",2004,0,466,2015,512,"8","8","5","N",68.6,40.5
"3778",2019,55,"B24003300000000",2006,0,595,2015,654,"7","7","8","N",71.8,42.1
"3779",2019,55,"B24003400000000",2007,0,998,2015,1097,"7","7","8","N",81.6,48.6
"3780",2019,55,"B24003500000000",2006,0,428,2015,470,"N","N","6","7",53.9,32.4
"3781",2019,55,"B24003600000000",2009,0,154,2015,169,"7","7","8","N",45,34.7
"3782",2019,55,"B24003700000000",2008,0,344,2015,378,"N","N","6","8",53.9,32.4
"3783",2019,55,"B24003900000000",2010,0,153,2015,168,"N","N","6","6",53.9,32.4
"3784",2019,55,"B24004000000000",2013,0,808,2015,888,"8","8","9","N",54.8,42.1
"3785",2019,55,"B24004100000000",2014,0,261,2015,390,"9","9","9","N",46,35.6
"3786",2019,55,"B24004200000000",2016,0,100,2016,100,"8","8","8","N",44.7,34.3
"3787",2019,55,"B24004300000000",2017,0,110,2017,143,"8","8","8","N",45.4,35
"3788",2019,55,"B24043100000000",1934,2001,2100,2016,3380,"7","7","8","N",58.8,35.6
"3789",2019,55,"B24043700000000",1929,0,4006,2015,4406,"5","6","8","N",40.8,21.1
"3790",2019,55,"B24044200000000",1924,1970,204,2015,224,"6","6","7","N",50.6,29.2
"3791",2019,55,"B24044300000000",1957,0,3600,2015,5660,"N","N","7","6",53.9,32.4
"3792",2019,55,"B25000100000000",1948,0,2800,2016,3000,"N","N","5","5",53.9,24.3
"3793",2019,55,"B25000500000000",1952,1988,2100,2016,2430,"5","5","8","N",29.4,17.8
"3794",2019,55,"B25000600000000",1958,0,232,2015,255,"N","N","5","7",53.9,24.3
"3795",2019,55,"B25000700000000",1956,0,730,2016,810,"N","N","6","5",53.9,24.3
"3796",2019,55,"B25000800000000",1959,1997,538,2015,591,"7","7","7","N",55.5,35.6
"3797",2019,55,"B25001100000000",1963,0,200,2015,220,"5","5","7","N",27.8,16.2
"3798",2019,55,"B25001200000000",1968,0,422,2015,464,"N","N","6","5",53.9,24.3
"3799",2019,55,"B25001300000000",1968,0,390,2015,429,"6","7","8","N",47.4,27.5
"3800",2019,55,"B25001500000000",1969,0,832,2015,915,"N","N","6","7",53.9,24.3
"3801",2019,55,"B25001600000000",1979,0,4200,2016,6290,"5","7","N","N",49,29.2
"3802",2019,55,"B25001700000000",1979,0,5000,2016,6290,"6","7","N","N",44.1,29.2
"3803",2019,55,"B25001800000000",1980,0,4700,2016,9020,"6","7","N","N",70.2,30.8
